customer_id,name,email,phone,gender,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
9732-BBBB0462,Jane Smith,jane.smith@example.com,+1-555-809-1922,Female,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,110.09,7958.02,0
8375-AAAA0463,Ian Davis,ian.davis@example.com,+1-555-427-1407,Male,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,90.3,5032.59,1
8889-AAAA0464,Alice Miller,alice.miller@example.com,+1-555-247-2109,Female,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.02,5888.19,1
8256-AAAA0465,Ethan Davis,ethan.davis@example.com,+1-555-620-4959,Male,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,96.99,1147.33,1
6377-DDDD0466,Diana Wilson,diana.wilson@example.com,+1-555-597-2490,Female,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.25,5576.19,0
6727-DDDD0467,Charlie Johnson,charlie.johnson@example.com,+1-555-346-5200,Male,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.62,2260.4,1
2427-CCCC0468,Jane Wilson,jane.wilson@example.com,+1-555-333-2481,Male,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,106.11,4342.69,1
2637-AAAA0469,Fiona Davis,fiona.davis@example.com,+1-555-356-5854,Female,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.4,4223.75,1
9371-AAAA0470,Alice Doe,alice.doe@example.com,+1-555-974-9055,Male,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,102.86,2366.83,0
5677-BBBB0471,George Miller,george.miller@example.com,+1-555-293-9303,Female,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.92,4463.37,1
8122-CCCC0472,Hannah Johnson,hannah.johnson@example.com,+1-555-122-8080,Male,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.76,479.39,1
2294-BBBB0473,Charlie Smith,charlie.smith@example.com,+1-555-993-7458,Female,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.76,1767.52,1
4536-DDDD0474,Jane White,jane.white@example.com,+1-555-301-5752,Male,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.87,951.57,0
9555-AAAA0475,Hannah Hall,hannah.hall@example.com,+1-555-607-9722,Female,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,95.89,2392.04,0
3561-CCCC0476,Hannah Johnson,hannah.johnson@example.com,+1-555-821-2617,Male,No,Yes,18,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.88,1084.25,1
7039-AAAA0477,Fiona Clark,fiona.clark@example.com,+1-555-145-6154,Female,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.94,1712.08,0
8868-CCCC0478,Fiona Taylor,fiona.taylor@example.com,+1-555-301-6654,Male,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.11,230.88,0
7265-CCCC0479,Fiona Doe,fiona.doe@example.com,+1-555-464-4371,Female,Yes,No,43,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,74.24,3201.42,1
7720-AAAA0480,Jane Thomas,jane.thomas@example.com,+1-555-876-7559,Female,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.11,2722.32,0
1883-AAAA0481,Bob Davis,bob.davis@example.com,+1-555-445-2372,Female,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.02,1858.88,1
8038-DDDD0482,Jane Brown,jane.brown@example.com,+1-555-798-3237,Male,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,88.99,5259.29,0
5674-BBBB0483,Fiona Johnson,fiona.johnson@example.com,+1-555-502-5444,Female,No,Yes,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.84,3879.14,1
8738-CCCC0484,Fiona Thomas,fiona.thomas@example.com,+1-555-472-6758,Male,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,92.65,5821.96,0
9304-AAAA0485,Jane Smith,jane.smith@example.com,+1-555-604-4975,Female,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,113.08,6417.38,0
7542-DDDD0486,Diana Davis,diana.davis@example.com,+1-555-210-6674,Male,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,52.94,2684.12,0
2315-DDDD0487,George Clark,george.clark@example.com,+1-555-602-7789,Female,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,106.26,5961.92,0
4233-BBBB0488,Fiona Doe,fiona.doe@example.com,+1-555-112-5618,Male,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,112.8,3062.37,1
1050-DDDD0489,John Wilson,john.wilson@example.com,+1-555-201-3230,Male,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.04,1026.55,1
1143-DDDD0490,Ethan Thomas,ethan.thomas@example.com,+1-555-118-8941,Female,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,73.76,651.55,1
6801-DDDD0491,Alice Miller,alice.miller@example.com,+1-555-572-7168,Male,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.6,5958.27,0
6252-CCCC0492,Ethan White,ethan.white@example.com,+1-555-405-4655,Male,No,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,121.37,5566.65,0
5485-BBBB0493,John Johnson,john.johnson@example.com,+1-555-533-6541,Female,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,84.94,5694.56,0
9151-BBBB0494,Charlie Johnson,charlie.johnson@example.com,+1-555-933-2080,Male,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.15,746.84,0
9116-CCCC0495,Fiona Clark,fiona.clark@example.com,+1-555-633-1823,Male,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,67.32,529.25,0
9940-DDDD0496,Diana Doe,diana.doe@example.com,+1-555-647-4250,Male,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.47,448.76,1
3944-DDDD0497,John Clark,john.clark@example.com,+1-555-167-4567,Female,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.64,677.61,1
2208-BBBB0498,Charlie Hall,charlie.hall@example.com,+1-555-100-9239,Male,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,105.51,5086.23,0
1213-BBBB0499,George Clark,george.clark@example.com,+1-555-516-1944,Female,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.05,4918.08,1
7566-CCCC0500,George Smith,george.smith@example.com,+1-555-296-4119,Male,No,No,13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,83.74,1101.59,0
4494-BBBB0501,Alice Miller,alice.miller@example.com,+1-555-454-4305,Male,Yes,No,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,72.49,5000.35,1
8544-DDDD0502,Charlie Brown,charlie.brown@example.com,+1-555-536-5795,Male,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,34.81,850.78,0
4479-BBBB0503,Jane Thomas,jane.thomas@example.com,+1-555-993-7769,Female,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.5,1829.29,0
7414-DDDD0504,Julia Thomas,julia.thomas@example.com,+1-555-189-1368,Male,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,104.4,6898.95,0
6216-BBBB0505,Bob Taylor,bob.taylor@example.com,+1-555-268-2386,Male,Yes,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,82.35,3690.15,0
4118-DDDD0506,Julia Doe,julia.doe@example.com,+1-555-972-8344,Female,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,115.64,5455.53,0
2023-AAAA0507,Hannah Smith,hannah.smith@example.com,+1-555-599-5799,Male,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,105.93,6661.52,0
5442-AAAA0508,Ethan Wilson,ethan.wilson@example.com,+1-555-232-7315,Female,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.69,1331.41,0
7686-AAAA0509,Fiona Clark,fiona.clark@example.com,+1-555-629-3810,Female,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,112.72,2133.49,0
4343-CCCC0510,Diana Smith,diana.smith@example.com,+1-555-540-1111,Male,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,90.83,3201.72,1
3125-CCCC0511,Fiona Doe,fiona.doe@example.com,+1-555-139-5197,Female,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,113.67,6037.97,0
4217-DDDD0512,Julia Johnson,julia.johnson@example.com,+1-555-468-2197,Male,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,89.01,2331.2,0
7155-DDDD0513,Fiona Brown,fiona.brown@example.com,+1-555-925-1340,Female,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,75.89,1061.09,1
1228-CCCC0514,Charlie White,charlie.white@example.com,+1-555-913-9019,Female,Yes,No,45,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card,66.17,2964.37,0
6060-CCCC0515,Ian Wilson,ian.wilson@example.com,+1-555-774-4306,Male,No,No,44,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.36,3380.03,0
7815-AAAA0516,Hannah Thomas,hannah.thomas@example.com,+1-555-604-7362,Female,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,31.42,2078.16,0
3886-DDDD0517,Ethan Smith,ethan.smith@example.com,+1-555-616-7308,Female,No,No,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.34,4077.29,0
7874-BBBB0518,John Davis,john.davis@example.com,+1-555-612-7524,Female,No,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,82.78,3569.05,1
8605-DDDD0519,Hannah Smith,hannah.smith@example.com,+1-555-283-2926,Female,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,84.02,1941.9,1
3989-CCCC0520,Hannah Doe,hannah.doe@example.com,+1-555-468-4519,Female,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,127.71,7155.08,1
8138-BBBB0521,Bob White,bob.white@example.com,+1-555-107-8787,Male,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,102.16,1969.66,1
4045-BBBB0522,Ethan Thomas,ethan.thomas@example.com,+1-555-481-8549,Female,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,121.38,6660.39,1
4305-AAAA0523,Ethan Thomas,ethan.thomas@example.com,+1-555-547-2720,Male,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.7,2043.97,0
4599-DDDD0524,Hannah Wilson,hannah.wilson@example.com,+1-555-895-5093,Female,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,106.75,6292.7,1
4587-BBBB0525,Charlie Smith,charlie.smith@example.com,+1-555-133-1496,Male,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.73,1330.36,1
7363-CCCC0526,Charlie Davis,charlie.davis@example.com,+1-555-963-2403,Male,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,78.82,1468.43,0
6467-DDDD0527,Julia Thomas,julia.thomas@example.com,+1-555-247-9077,Female,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,93.51,2618.99,0
6087-DDDD0528,Ethan Wilson,ethan.wilson@example.com,+1-555-762-6670,Female,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,102.51,5354.92,0
9233-CCCC0529,Jane Smith,jane.smith@example.com,+1-555-776-6218,Female,Yes,No,49,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,66.54,3282.09,0
2282-CCCC0530,Bob Davis,bob.davis@example.com,+1-555-740-4602,Male,No,No,37,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,80.02,2962.85,1
7109-AAAA0531,John Doe,john.doe@example.com,+1-555-370-7104,Female,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,72.56,1863.65,0
5496-CCCC0532,Ethan Taylor,ethan.taylor@example.com,+1-555-100-3334,Male,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,103.5,4115.85,1
6306-BBBB0533,Diana Thomas,diana.thomas@example.com,+1-555-279-2279,Male,No,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,105.42,4014.37,1
2833-DDDD0534,Fiona Thomas,fiona.thomas@example.com,+1-555-273-5949,Male,No,No,54,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.81,5118.89,0
6878-BBBB0535,George Davis,george.davis@example.com,+1-555-149-6651,Female,Yes,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,91.77,2038.36,1
6009-CCCC0536,Julia Smith,julia.smith@example.com,+1-555-716-8210,Female,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,104.32,1662.48,1
1128-CCCC0537,Ian Brown,ian.brown@example.com,+1-555-616-5046,Male,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.54,3107.68,1
2345-AAAA0538,Charlie White,charlie.white@example.com,+1-555-859-1065,Male,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,91.82,3208.14,1
8369-AAAA0539,Diana Miller,diana.miller@example.com,+1-555-495-6370,Female,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.57,5673.94,1
8132-CCCC0540,Alice Thomas,alice.thomas@example.com,+1-555-227-1187,Male,Yes,No,45,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,96.91,4320.3,1
4223-AAAA0541,Jane Doe,jane.doe@example.com,+1-555-282-3888,Female,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.31,1403.72,0
4476-BBBB0542,Ethan Taylor,ethan.taylor@example.com,+1-555-861-1666,Male,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.04,2525.73,0
9447-CCCC0543,Julia Clark,julia.clark@example.com,+1-555-511-6138,Female,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,106.69,5886.89,1
5746-AAAA0544,John Thomas,john.thomas@example.com,+1-555-577-4852,Male,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.66,786.76,0
4411-DDDD0545,Charlie Hall,charlie.hall@example.com,+1-555-144-1617,Female,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,86.13,2174.92,1
4611-BBBB0546,John White,john.white@example.com,+1-555-862-1792,Male,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.53,1758.06,0
9696-AAAA0547,Fiona Brown,fiona.brown@example.com,+1-555-326-3444,Female,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,92.42,557.31,1
6111-CCCC0548,Ian Smith,ian.smith@example.com,+1-555-374-5233,Female,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,100.46,2266.45,1
7119-CCCC0549,Ian Davis,ian.davis@example.com,+1-555-272-2350,Male,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,95.49,6128.58,1
2416-CCCC0550,Charlie Smith,charlie.smith@example.com,+1-555-882-3275,Male,No,No,43,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,89.72,3881.94,1
8843-BBBB0551,Jane Taylor,jane.taylor@example.com,+1-555-206-3206,Female,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.04,2319.37,0
9431-BBBB0552,George Clark,george.clark@example.com,+1-555-993-1608,Male,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.51,1084.97,0
2777-BBBB0553,Fiona Hall,fiona.hall@example.com,+1-555-868-1783,Female,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.67,1814.86,1
7314-AAAA0554,Hannah Davis,hannah.davis@example.com,+1-555-981-8066,Male,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,81.39,1708.8,0
5158-CCCC0555,George Doe,george.doe@example.com,+1-555-441-1167,Female,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.31,5690.98,1
5146-DDDD0556,Ethan Clark,ethan.clark@example.com,+1-555-310-5779,Female,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,19.52,443.61,0
6440-BBBB0557,Charlie Johnson,charlie.johnson@example.com,+1-555-937-7775,Female,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.41,1188.35,0
1669-BBBB0558,Hannah Davis,hannah.davis@example.com,+1-555-284-3479,Female,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.95,5184.44,1
7233-BBBB0559,Jane Brown,jane.brown@example.com,+1-555-523-3816,Female,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,28.26,1318.11,0
8658-DDDD0560,Julia Taylor,julia.taylor@example.com,+1-555-890-2474,Female,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,26.22,1067.84,1
5658-BBBB0561,Charlie Brown,charlie.brown@example.com,+1-555-214-5001,Male,No,No,51,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,64.8,3331.82,0
8461-CCCC0562,Alice Johnson,alice.johnson@example.com,+1-555-500-8471,Male,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,30.08,1302.0,0
6355-BBBB0563,Charlie Thomas,charlie.thomas@example.com,+1-555-702-8740,Male,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,109.6,747.13,1
9012-DDDD0564,Hannah Miller,hannah.miller@example.com,+1-555-202-7026,Female,No,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,103.27,5189.52,0
3664-CCCC0565,John Hall,john.hall@example.com,+1-555-754-8306,Female,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.25,4959.82,1
9495-DDDD0566,Bob Clark,bob.clark@example.com,+1-555-402-9943,Female,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,103.75,630.02,1
2515-DDDD0567,Hannah Miller,hannah.miller@example.com,+1-555-747-2232,Female,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.51,766.88,1
9558-BBBB0568,Jane Clark,jane.clark@example.com,+1-555-186-7081,Male,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.13,5820.41,1
9650-DDDD0569,Charlie Hall,charlie.hall@example.com,+1-555-958-5414,Male,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.41,877.06,0
4284-AAAA0570,George Johnson,george.johnson@example.com,+1-555-888-5728,Female,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.01,406.34,1
4254-BBBB0571,Alice White,alice.white@example.com,+1-555-344-8645,Male,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,90.58,3599.87,1
